FIPS,State,"County, State",Year,Cost Per Meal, Weighted weekly $ needed by FI , Weighted Annual Food Budget Shortfall 
28051,MS,"Holmes County, Mississippi",2022,$3.82 ,$23.69 ,"$2,976,000.00 "
28053,MS,"Humphreys County, Mississippi",2019,$3.08 ,$17.34 ,"$1,089,000.00 "
28053,MS,"Humphreys County, Mississippi",2020,$3.19 ,$16.94 ,"$1,069,000.00 "
28053,MS,"Humphreys County, Mississippi",2021,$3.43 ,$19.97 ,"$1,151,000.00 "
28053,MS,"Humphreys County, Mississippi",2022,$3.82 ,$23.69 ,"$1,301,000.00 "
28055,MS,"Issaquena County, Mississippi",2019,$3.10 ,$17.49 ,"$212,000.00 "
28055,MS,"Issaquena County, Mississippi",2020,$3.23 ,$17.15 ,"$146,000.00 "
28055,MS,"Issaquena County, Mississippi",2021,$3.52 ,$20.53 ,"$156,000.00 "
28055,MS,"Issaquena County, Mississippi",2022,$3.92 ,$24.27 ,"$206,000.00 "
28057,MS,"Itawamba County, Mississippi",2019,$2.89 ,$16.29 ,"$1,967,000.00 "
28057,MS,"Itawamba County, Mississippi",2020,$3.00 ,$15.94 ,"$1,654,000.00 "
28057,MS,"Itawamba County, Mississippi",2021,$3.26 ,$18.98 ,"$1,831,000.00 "
28057,MS,"Itawamba County, Mississippi",2022,$3.68 ,$22.79 ,"$2,696,000.00 "
28059,MS,"Jackson County, Mississippi",2019,$3.35 ,$18.89 ,"$14,494,000.00 "
28059,MS,"Jackson County, Mississippi",2020,$3.41 ,$18.12 ,"$13,177,000.00 "
28059,MS,"Jackson County, Mississippi",2021,$3.70 ,$21.55 ,"$14,595,000.00 "
28059,MS,"Jackson County, Mississippi",2022,$4.10 ,$25.38 ,"$20,818,000.00 "
28061,MS,"Jasper County, Mississippi",2019,$2.97 ,$16.75 ,"$1,448,000.00 "
28061,MS,"Jasper County, Mississippi",2020,$3.07 ,$16.28 ,"$1,343,000.00 "
28061,MS,"Jasper County, Mississippi",2021,$3.38 ,$19.67 ,"$1,450,000.00 "
28061,MS,"Jasper County, Mississippi",2022,$3.79 ,$23.49 ,"$1,916,000.00 "
28063,MS,"Jefferson County, Mississippi",2019,$3.02 ,$17.00 ,"$923,000.00 "
28063,MS,"Jefferson County, Mississippi",2020,$3.02 ,$16.02 ,"$729,000.00 "
28063,MS,"Jefferson County, Mississippi",2021,$3.35 ,$19.53 ,"$835,000.00 "
28063,MS,"Jefferson County, Mississippi",2022,$3.77 ,$23.38 ,"$1,163,000.00 "
28065,MS,"Jefferson Davis County, Mississippi",2019,$3.04 ,$17.14 ,"$1,092,000.00 "
28065,MS,"Jefferson Davis County, Mississippi",2020,$2.98 ,$15.83 ,"$907,000.00 "
28065,MS,"Jefferson Davis County, Mississippi",2021,$3.40 ,$19.79 ,"$1,020,000.00 "
28065,MS,"Jefferson Davis County, Mississippi",2022,$3.75 ,$23.24 ,"$1,445,000.00 "
28067,MS,"Jones County, Mississippi",2019,$3.05 ,$17.20 ,"$6,595,000.00 "
28067,MS,"Jones County, Mississippi",2020,$3.07 ,$16.28 ,"$5,797,000.00 "
28067,MS,"Jones County, Mississippi",2021,$3.38 ,$19.67 ,"$6,627,000.00 "
28067,MS,"Jones County, Mississippi",2022,$3.79 ,$23.49 ,"$9,097,000.00 "
28069,MS,"Kemper County, Mississippi",2019,$3.07 ,$17.28 ,"$1,080,000.00 "
28069,MS,"Kemper County, Mississippi",2020,$3.02 ,$16.05 ,"$930,000.00 "
28069,MS,"Kemper County, Mississippi",2021,$3.19 ,$18.61 ,"$892,000.00 "
28069,MS,"Kemper County, Mississippi",2022,$3.63 ,$22.49 ,"$1,139,000.00 "
28071,MS,"Lafayette County, Mississippi",2019,$3.71 ,$20.89 ,"$5,394,000.00 "
28071,MS,"Lafayette County, Mississippi",2020,$3.74 ,$19.84 ,"$4,779,000.00 "
28071,MS,"Lafayette County, Mississippi",2021,$4.02 ,$23.42 ,"$5,264,000.00 "
28071,MS,"Lafayette County, Mississippi",2022,$4.55 ,$28.23 ,"$7,578,000.00 "
28073,MS,"Lamar County, Mississippi",2019,$3.16 ,$17.82 ,"$5,615,000.00 "
28073,MS,"Lamar County, Mississippi",2020,$3.23 ,$17.12 ,"$4,975,000.00 "
28073,MS,"Lamar County, Mississippi",2021,$3.74 ,$21.80 ,"$6,289,000.00 "
28073,MS,"Lamar County, Mississippi",2022,$4.15 ,$25.71 ,"$8,679,000.00 "
28075,MS,"Lauderdale County, Mississippi",2019,$3.05 ,$17.19 ,"$7,430,000.00 "
28075,MS,"Lauderdale County, Mississippi",2020,$3.14 ,$16.66 ,"$6,833,000.00 "
28075,MS,"Lauderdale County, Mississippi",2021,$3.52 ,$20.51 ,"$7,883,000.00 "
28075,MS,"Lauderdale County, Mississippi",2022,$3.86 ,$23.94 ,"$10,655,000.00 "
28077,MS,"Lawrence County, Mississippi",2019,$2.94 ,$16.58 ,"$1,162,000.00 "
28077,MS,"Lawrence County, Mississippi",2020,$3.09 ,$16.40 ,"$1,129,000.00 "
28077,MS,"Lawrence County, Mississippi",2021,$3.34 ,$19.48 ,"$1,294,000.00 "
28077,MS,"Lawrence County, Mississippi",2022,$3.74 ,$23.21 ,"$1,788,000.00 "
28079,MS,"Leake County, Mississippi",2019,$2.83 ,$15.92 ,"$2,309,000.00 "
28079,MS,"Leake County, Mississippi",2020,$2.92 ,$15.48 ,"$2,084,000.00 "
28079,MS,"Leake County, Mississippi",2021,$3.14 ,$18.29 ,"$2,081,000.00 "
28079,MS,"Leake County, Mississippi",2022,$3.55 ,$21.97 ,"$2,773,000.00 "
28081,MS,"Lee County, Mississippi",2019,$2.85 ,$16.07 ,"$6,615,000.00 "
28081,MS,"Lee County, Mississippi",2020,$3.03 ,$16.09 ,"$6,174,000.00 "
28081,MS,"Lee County, Mississippi",2021,$3.50 ,$20.41 ,"$6,865,000.00 "
28081,MS,"Lee County, Mississippi",2022,$3.94 ,$24.39 ,"$9,751,000.00 "
28083,MS,"Leflore County, Mississippi",2019,$3.01 ,$16.94 ,"$3,320,000.00 "
28083,MS,"Leflore County, Mississippi",2020,$3.16 ,$16.79 ,"$2,928,000.00 "
28083,MS,"Leflore County, Mississippi",2021,$3.56 ,$20.71 ,"$3,223,000.00 "
28083,MS,"Leflore County, Mississippi",2022,$3.94 ,$24.42 ,"$4,266,000.00 "
28085,MS,"Lincoln County, Mississippi",2019,$3.06 ,$17.23 ,"$3,229,000.00 "
28085,MS,"Lincoln County, Mississippi",2020,$3.09 ,$16.40 ,"$2,925,000.00 "
28085,MS,"Lincoln County, Mississippi",2021,$3.34 ,$19.48 ,"$3,220,000.00 "
28085,MS,"Lincoln County, Mississippi",2022,$3.74 ,$23.21 ,"$4,674,000.00 "
28087,MS,"Lowndes County, Mississippi",2019,$3.25 ,$18.34 ,"$5,542,000.00 "
28087,MS,"Lowndes County, Mississippi",2020,$3.31 ,$17.55 ,"$5,020,000.00 "
28087,MS,"Lowndes County, Mississippi",2021,$3.60 ,$20.95 ,"$5,656,000.00 "
28087,MS,"Lowndes County, Mississippi",2022,$4.07 ,$25.20 ,"$7,560,000.00 "
28089,MS,"Madison County, Mississippi",2019,$3.31 ,$18.65 ,"$7,056,000.00 "
28089,MS,"Madison County, Mississippi",2020,$3.33 ,$17.66 ,"$6,451,000.00 "
28089,MS,"Madison County, Mississippi",2021,$3.75 ,$21.83 ,"$7,477,000.00 "
28089,MS,"Madison County, Mississippi",2022,$4.18 ,$25.93 ,"$11,206,000.00 "
28091,MS,"Marion County, Mississippi",2019,$2.92 ,$16.45 ,"$2,500,000.00 "
28091,MS,"Marion County, Mississippi",2020,$2.98 ,$15.83 ,"$2,300,000.00 "
28091,MS,"Marion County, Mississippi",2021,$3.40 ,$19.79 ,"$2,671,000.00 "
28091,MS,"Marion County, Mississippi",2022,$3.75 ,$23.24 ,"$3,489,000.00 "
28093,MS,"Marshall County, Mississippi",2019,$2.72 ,$15.32 ,"$2,565,000.00 "
28093,MS,"Marshall County, Mississippi",2020,$3.23 ,$17.14 ,"$3,030,000.00 "
28093,MS,"Marshall County, Mississippi",2021,$3.38 ,$19.71 ,"$3,115,000.00 "
28093,MS,"Marshall County, Mississippi",2022,$3.81 ,$23.64 ,"$4,325,000.00 "
28095,MS,"Monroe County, Mississippi",2019,$2.89 ,$16.29 ,"$2,920,000.00 "
28095,MS,"Monroe County, Mississippi",2020,$3.00 ,$15.93 ,"$2,778,000.00 "
28095,MS,"Monroe County, Mississippi",2021,$3.32 ,$19.33 ,"$2,879,000.00 "
28095,MS,"Monroe County, Mississippi",2022,$3.73 ,$23.14 ,"$4,057,000.00 "
28097,MS,"Montgomery County, Mississippi",2019,$3.06 ,$17.25 ,"$1,078,000.00 "
28097,MS,"Montgomery County, Mississippi",2020,$3.20 ,$16.96 ,"$1,003,000.00 "
28097,MS,"Montgomery County, Mississippi",2021,$3.39 ,$19.72 ,"$1,047,000.00 "
28097,MS,"Montgomery County, Mississippi",2022,$3.82 ,$23.70 ,"$1,395,000.00 "
28099,MS,"Neshoba County, Mississippi",2019,$2.93 ,$16.54 ,"$3,180,000.00 "
28099,MS,"Neshoba County, Mississippi",2020,$3.02 ,$16.05 ,"$2,810,000.00 "
28099,MS,"Neshoba County, Mississippi",2021,$3.19 ,$18.61 ,"$3,121,000.00 "
28099,MS,"Neshoba County, Mississippi",2022,$3.63 ,$22.49 ,"$4,387,000.00 "
28101,MS,"Newton County, Mississippi",2019,$2.76 ,$15.55 ,"$2,009,000.00 "
28101,MS,"Newton County, Mississippi",2020,$3.07 ,$16.28 ,"$1,871,000.00 "
28101,MS,"Newton County, Mississippi",2021,$3.29 ,$19.18 ,"$2,211,000.00 "
28101,MS,"Newton County, Mississippi",2022,$3.69 ,$22.88 ,"$2,970,000.00 "
28103,MS,"Noxubee County, Mississippi",2019,$3.19 ,$17.96 ,"$1,215,000.00 "
28103,MS,"Noxubee County, Mississippi",2020,$3.38 ,$17.93 ,"$1,175,000.00 "
28103,MS,"Noxubee County, Mississippi",2021,$3.65 ,$21.28 ,"$1,214,000.00 "
28103,MS,"Noxubee County, Mississippi",2022,$4.12 ,$25.57 ,"$1,473,000.00 "
28105,MS,"Oktibbeha County, Mississippi",2019,$3.31 ,$18.68 ,"$5,189,000.00 "
28105,MS,"Oktibbeha County, Mississippi",2020,$3.38 ,$17.93 ,"$4,595,000.00 "
28105,MS,"Oktibbeha County, Mississippi",2021,$3.65 ,$21.28 ,"$5,177,000.00 "
28105,MS,"Oktibbeha County, Mississippi",2022,$4.12 ,$25.57 ,"$7,321,000.00 "
28107,MS,"Panola County, Mississippi",2019,$3.13 ,$17.66 ,"$3,252,000.00 "
28107,MS,"Panola County, Mississippi",2020,$3.26 ,$17.30 ,"$3,127,000.00 "
28107,MS,"Panola County, Mississippi",2021,$3.50 ,$20.36 ,"$3,397,000.00 "
28107,MS,"Panola County, Mississippi",2022,$3.92 ,$24.27 ,"$4,411,000.00 "
28109,MS,"Pearl River County, Mississippi",2019,$3.17 ,$17.89 ,"$5,481,000.00 "
28109,MS,"Pearl River County, Mississippi",2020,$3.19 ,$16.96 ,"$4,598,000.00 "
28109,MS,"Pearl River County, Mississippi",2021,$3.46 ,$20.17 ,"$5,483,000.00 "
28109,MS,"Pearl River County, Mississippi",2022,$3.88 ,$24.04 ,"$7,838,000.00 "
28111,MS,"Perry County, Mississippi",2019,$3.08 ,$17.38 ,"$1,281,000.00 "
28111,MS,"Perry County, Mississippi",2020,$3.23 ,$17.16 ,"$1,187,000.00 "
28111,MS,"Perry County, Mississippi",2021,$3.43 ,$19.96 ,"$1,417,000.00 "
28111,MS,"Perry County, Mississippi",2022,$3.82 ,$23.65 ,"$1,865,000.00 "
28113,MS,"Pike County, Mississippi",2019,$2.96 ,$16.68 ,"$4,322,000.00 "
28113,MS,"Pike County, Mississippi",2020,$3.05 ,$16.21 ,"$4,081,000.00 "
28113,MS,"Pike County, Mississippi",2021,$3.33 ,$19.42 ,"$4,713,000.00 "
28113,MS,"Pike County, Mississippi",2022,$3.73 ,$23.12 ,"$6,094,000.00 "
28115,MS,"Pontotoc County, Mississippi",2019,$3.09 ,$17.43 ,"$2,886,000.00 "
28115,MS,"Pontotoc County, Mississippi",2020,$3.13 ,$16.63 ,"$2,633,000.00 "
28115,MS,"Pontotoc County, Mississippi",2021,$3.30 ,$19.23 ,"$2,636,000.00 "
28115,MS,"Pontotoc County, Mississippi",2022,$3.71 ,$23.01 ,"$4,083,000.00 "
28117,MS,"Prentiss County, Mississippi",2019,$2.89 ,$16.26 ,"$2,526,000.00 "
28117,MS,"Prentiss County, Mississippi",2020,$3.03 ,$16.08 ,"$2,235,000.00 "
28117,MS,"Prentiss County, Mississippi",2021,$3.17 ,$18.47 ,"$2,241,000.00 "
28117,MS,"Prentiss County, Mississippi",2022,$3.56 ,$22.07 ,"$3,106,000.00 "
28119,MS,"Quitman County, Mississippi",2019,$3.04 ,$17.12 ,"$878,000.00 "
28119,MS,"Quitman County, Mississippi",2020,$3.17 ,$16.84 ,"$802,000.00 "
28119,MS,"Quitman County, Mississippi",2021,$3.45 ,$20.09 ,"$786,000.00 "
28119,MS,"Quitman County, Mississippi",2022,$3.85 ,$23.89 ,"$920,000.00 "
28121,MS,"Rankin County, Mississippi",2019,$3.13 ,$17.62 ,"$10,302,000.00 "
28121,MS,"Rankin County, Mississippi",2020,$3.24 ,$17.18 ,"$9,066,000.00 "
28121,MS,"Rankin County, Mississippi",2021,$3.64 ,$21.20 ,"$11,371,000.00 "
28121,MS,"Rankin County, Mississippi",2022,$4.10 ,$25.39 ,"$17,350,000.00 "
28123,MS,"Scott County, Mississippi",2019,$2.77 ,$15.60 ,"$2,627,000.00 "
28123,MS,"Scott County, Mississippi",2020,$2.92 ,$15.51 ,"$2,385,000.00 "
28123,MS,"Scott County, Mississippi",2021,$3.16 ,$18.43 ,"$2,621,000.00 "
28123,MS,"Scott County, Mississippi",2022,$3.57 ,$22.13 ,"$3,585,000.00 "
28125,MS,"Sharkey County, Mississippi",2019,$3.10 ,$17.49 ,"$483,000.00 "
28125,MS,"Sharkey County, Mississippi",2020,$3.19 ,$16.94 ,"$437,000.00 "
28125,MS,"Sharkey County, Mississippi",2021,$3.43 ,$19.97 ,"$460,000.00 "
28125,MS,"Sharkey County, Mississippi",2022,$3.82 ,$23.69 ,"$582,000.00 "
28127,MS,"Simpson County, Mississippi",2019,$2.90 ,$16.36 ,"$2,253,000.00 "
28127,MS,"Simpson County, Mississippi",2020,$3.00 ,$15.94 ,"$2,045,000.00 "
28127,MS,"Simpson County, Mississippi",2021,$3.31 ,$19.27 ,"$2,368,000.00 "
28127,MS,"Simpson County, Mississippi",2022,$3.74 ,$23.17 ,"$3,205,000.00 "
28129,MS,"Smith County, Mississippi",2019,$3.03 ,$17.05 ,"$1,433,000.00 "
28129,MS,"Smith County, Mississippi",2020,$3.00 ,$15.94 ,"$1,146,000.00 "
28129,MS,"Smith County, Mississippi",2021,$3.31 ,$19.27 ,"$1,222,000.00 "
28129,MS,"Smith County, Mississippi",2022,$3.74 ,$23.17 ,"$1,849,000.00 "
28131,MS,"Stone County, Mississippi",2019,$3.32 ,$18.74 ,"$2,018,000.00 "
28131,MS,"Stone County, Mississippi",2020,$3.27 ,$17.35 ,"$1,669,000.00 "
28131,MS,"Stone County, Mississippi",2021,$3.62 ,$21.11 ,"$2,088,000.00 "
28131,MS,"Stone County, Mississippi",2022,$4.01 ,$24.83 ,"$2,877,000.00 "
28133,MS,"Sunflower County, Mississippi",2019,$3.01 ,$16.97 ,"$2,966,000.00 "
28133,MS,"Sunflower County, Mississippi",2020,$3.22 ,$17.08 ,"$2,798,000.00 "
28133,MS,"Sunflower County, Mississippi",2021,$3.52 ,$20.47 ,"$3,155,000.00 "
28133,MS,"Sunflower County, Mississippi",2022,$3.88 ,$24.07 ,"$3,724,000.00 "
28135,MS,"Tallahatchie County, Mississippi",2019,$3.05 ,$17.20 ,"$1,498,000.00 "
28135,MS,"Tallahatchie County, Mississippi",2020,$3.20 ,$16.96 ,"$1,302,000.00 "
28135,MS,"Tallahatchie County, Mississippi",2021,$3.39 ,$19.72 ,"$1,298,000.00 "
28135,MS,"Tallahatchie County, Mississippi",2022,$3.82 ,$23.70 ,"$1,725,000.00 "
28137,MS,"Tate County, Mississippi",2019,$3.05 ,$17.21 ,"$2,444,000.00 "
28137,MS,"Tate County, Mississippi",2020,$3.13 ,$16.63 ,"$2,139,000.00 "
28137,MS,"Tate County, Mississippi",2021,$3.28 ,$19.08 ,"$2,309,000.00 "
28137,MS,"Tate County, Mississippi",2022,$3.70 ,$22.94 ,"$3,367,000.00 "
28139,MS,"Tippah County, Mississippi",2019,$2.79 ,$15.71 ,"$2,006,000.00 "
28139,MS,"Tippah County, Mississippi",2020,$2.93 ,$15.55 ,"$1,985,000.00 "
28139,MS,"Tippah County, Mississippi",2021,$3.24 ,$18.87 ,"$2,301,000.00 "
28139,MS,"Tippah County, Mississippi",2022,$3.58 ,$22.19 ,"$2,935,000.00 "
28141,MS,"Tishomingo County, Mississippi",2019,$2.88 ,$16.23 ,"$1,955,000.00 "
28141,MS,"Tishomingo County, Mississippi",2020,$3.03 ,$16.08 ,"$1,800,000.00 "
28141,MS,"Tishomingo County, Mississippi",2021,$3.17 ,$18.47 ,"$2,078,000.00 "
28141,MS,"Tishomingo County, Mississippi",2022,$3.56 ,$22.07 ,"$2,705,000.00 "
28143,MS,"Tunica County, Mississippi",2019,$3.16 ,$17.82 ,"$995,000.00 "
28143,MS,"Tunica County, Mississippi",2020,$3.13 ,$16.63 ,"$1,140,000.00 "
28143,MS,"Tunica County, Mississippi",2021,$3.28 ,$19.08 ,"$1,059,000.00 "
28143,MS,"Tunica County, Mississippi",2022,$3.70 ,$22.94 ,"$1,315,000.00 "
28145,MS,"Union County, Mississippi",2019,$3.03 ,$17.07 ,"$2,521,000.00 "
28145,MS,"Union County, Mississippi",2020,$3.11 ,$16.48 ,"$2,120,000.00 "
28145,MS,"Union County, Mississippi",2021,$3.28 ,$19.10 ,"$2,300,000.00 "
28145,MS,"Union County, Mississippi",2022,$3.71 ,$22.97 ,"$3,372,000.00 "
28147,MS,"Walthall County, Mississippi",2019,$3.02 ,$17.01 ,"$1,435,000.00 "
28147,MS,"Walthall County, Mississippi",2020,$2.98 ,$15.83 ,"$1,172,000.00 "
28147,MS,"Walthall County, Mississippi",2021,$3.40 ,$19.79 ,"$1,537,000.00 "
28147,MS,"Walthall County, Mississippi",2022,$3.75 ,$23.24 ,"$1,896,000.00 "
28149,MS,"Warren County, Mississippi",2019,$3.18 ,$17.94 ,"$4,473,000.00 "
28149,MS,"Warren County, Mississippi",2020,$3.30 ,$17.54 ,"$4,251,000.00 "
28149,MS,"Warren County, Mississippi",2021,$3.61 ,$21.03 ,"$4,357,000.00 "
28149,MS,"Warren County, Mississippi",2022,$4.04 ,$25.01 ,"$5,835,000.00 "
28151,MS,"Washington County, Mississippi",2019,$3.16 ,$17.78 ,"$5,972,000.00 "
28151,MS,"Washington County, Mississippi",2020,$3.23 ,$17.15 ,"$5,374,000.00 "
28151,MS,"Washington County, Mississippi",2021,$3.52 ,$20.53 ,"$5,841,000.00 "
28151,MS,"Washington County, Mississippi",2022,$3.92 ,$24.27 ,"$7,228,000.00 "
28153,MS,"Wayne County, Mississippi",2019,$3.05 ,$17.22 ,"$1,958,000.00 "
28153,MS,"Wayne County, Mississippi",2020,$3.08 ,$16.37 ,"$1,802,000.00 "
28153,MS,"Wayne County, Mississippi",2021,$3.38 ,$19.67 ,"$1,813,000.00 "
28153,MS,"Wayne County, Mississippi",2022,$3.79 ,$23.49 ,"$2,700,000.00 "
28155,MS,"Webster County, Mississippi",2019,$3.16 ,$17.80 ,"$1,047,000.00 "
28155,MS,"Webster County, Mississippi",2020,$3.38 ,$17.93 ,"$935,000.00 "
28155,MS,"Webster County, Mississippi",2021,$3.65 ,$21.28 ,"$1,084,000.00 "
28155,MS,"Webster County, Mississippi",2022,$4.12 ,$25.57 ,"$1,435,000.00 "
28157,MS,"Wilkinson County, Mississippi",2019,$3.12 ,$17.58 ,"$1,136,000.00 "
28157,MS,"Wilkinson County, Mississippi",2020,$3.02 ,$16.02 ,"$923,000.00 "
28157,MS,"Wilkinson County, Mississippi",2021,$3.35 ,$19.53 ,"$883,000.00 "
28157,MS,"Wilkinson County, Mississippi",2022,$3.77 ,$23.38 ,"$1,121,000.00 "
28159,MS,"Winston County, Mississippi",2019,$3.12 ,$17.59 ,"$1,862,000.00 "
28159,MS,"Winston County, Mississippi",2020,$3.02 ,$16.05 ,"$1,622,000.00 "
28159,MS,"Winston County, Mississippi",2021,$3.19 ,$18.61 ,"$1,795,000.00 "
28159,MS,"Winston County, Mississippi",2022,$3.63 ,$22.49 ,"$2,538,000.00 "
28161,MS,"Yalobusha County, Mississippi",2019,$3.31 ,$18.65 ,"$1,194,000.00 "
28161,MS,"Yalobusha County, Mississippi",2020,$3.20 ,$16.96 ,"$1,070,000.00 "
28161,MS,"Yalobusha County, Mississippi",2021,$3.39 ,$19.72 ,"$1,238,000.00 "
28161,MS,"Yalobusha County, Mississippi",2022,$3.82 ,$23.70 ,"$1,668,000.00 "
28163,MS,"Yazoo County, Mississippi",2019,$3.14 ,$17.71 ,"$3,448,000.00 "
28163,MS,"Yazoo County, Mississippi",2020,$3.19 ,$16.94 ,"$3,315,000.00 "
28163,MS,"Yazoo County, Mississippi",2021,$3.43 ,$19.97 ,"$3,222,000.00 "
28163,MS,"Yazoo County, Mississippi",2022,$3.82 ,$23.69 ,"$4,312,000.00 "
29001,MO,"Adair County, Missouri",2019,$2.75 ,$15.49 ,"$1,809,000.00 "
29001,MO,"Adair County, Missouri",2020,$2.94 ,$15.58 ,"$1,626,000.00 "
29001,MO,"Adair County, Missouri",2021,$3.42 ,$19.94 ,"$1,978,000.00 "
29001,MO,"Adair County, Missouri",2022,$3.82 ,$23.68 ,"$2,859,000.00 "
29003,MO,"Andrew County, Missouri",2019,$2.90 ,$16.33 ,"$951,000.00 "
29003,MO,"Andrew County, Missouri",2020,$2.97 ,$15.77 ,"$789,000.00 "
29003,MO,"Andrew County, Missouri",2021,$3.48 ,$20.30 ,"$985,000.00 "
29003,MO,"Andrew County, Missouri",2022,$3.87 ,$24.00 ,"$1,609,000.00 "
29005,MO,"Atchison County, Missouri",2019,$3.25 ,$18.34 ,"$412,000.00 "
29005,MO,"Atchison County, Missouri",2020,$3.23 ,$17.15 ,"$323,000.00 "
29005,MO,"Atchison County, Missouri",2021,$3.53 ,$20.54 ,"$405,000.00 "
29005,MO,"Atchison County, Missouri",2022,$3.92 ,$24.29 ,"$582,000.00 "
29007,MO,"Audrain County, Missouri",2019,$2.70 ,$15.22 ,"$1,708,000.00 "
29007,MO,"Audrain County, Missouri",2020,$2.89 ,$15.34 ,"$1,623,000.00 "
29007,MO,"Audrain County, Missouri",2021,$3.33 ,$19.37 ,"$1,997,000.00 "
29007,MO,"Audrain County, Missouri",2022,$3.76 ,$23.28 ,"$3,058,000.00 "
29009,MO,"Barry County, Missouri",2019,$2.97 ,$16.75 ,"$2,933,000.00 "
29009,MO,"Barry County, Missouri",2020,$2.96 ,$15.73 ,"$2,467,000.00 "
29009,MO,"Barry County, Missouri",2021,$3.23 ,$18.80 ,"$2,800,000.00 "
29009,MO,"Barry County, Missouri",2022,$3.61 ,$22.35 ,"$4,068,000.00 "
29011,MO,"Barton County, Missouri",2019,$2.81 ,$15.86 ,"$967,000.00 "
29011,MO,"Barton County, Missouri",2020,$2.88 ,$15.31 ,"$892,000.00 "
29011,MO,"Barton County, Missouri",2021,$3.43 ,$19.99 ,"$1,176,000.00 "
29011,MO,"Barton County, Missouri",2022,$3.72 ,$23.07 ,"$1,595,000.00 "
29013,MO,"Bates County, Missouri",2019,$2.98 ,$16.78 ,"$1,135,000.00 "
29013,MO,"Bates County, Missouri",2020,$2.95 ,$15.66 ,"$1,055,000.00 "
29013,MO,"Bates County, Missouri",2021,$3.64 ,$21.21 ,"$1,461,000.00 "
29013,MO,"Bates County, Missouri",2022,$4.03 ,$24.96 ,"$2,150,000.00 "
29015,MO,"Benton County, Missouri",2019,$2.97 ,$16.76 ,"$1,683,000.00 "
29015,MO,"Benton County, Missouri",2020,$2.83 ,$15.01 ,"$1,466,000.00 "
29015,MO,"Benton County, Missouri",2021,$3.31 ,$19.25 ,"$1,834,000.00 "
29015,MO,"Benton County, Missouri",2022,$3.71 ,$22.98 ,"$2,482,000.00 "
29017,MO,"Bollinger County, Missouri",2019,$2.93 ,$16.53 ,"$947,000.00 "
29017,MO,"Bollinger County, Missouri",2020,$3.04 ,$16.13 ,"$846,000.00 "
29017,MO,"Bollinger County, Missouri",2021,$3.45 ,$20.10 ,"$860,000.00 "
29017,MO,"Bollinger County, Missouri",2022,$3.86 ,$23.93 ,"$1,278,000.00 "
29019,MO,"Boone County, Missouri",2019,$3.22 ,$18.14 ,"$12,471,000.00 "
29019,MO,"Boone County, Missouri",2020,$3.37 ,$17.90 ,"$11,221,000.00 "
29019,MO,"Boone County, Missouri",2021,$3.87 ,$22.55 ,"$13,735,000.00 "
29019,MO,"Boone County, Missouri",2022,$4.29 ,$26.57 ,"$20,987,000.00 "
29021,MO,"Buchanan County, Missouri",2019,$2.82 ,$15.92 ,"$6,358,000.00 "
29021,MO,"Buchanan County, Missouri",2020,$2.97 ,$15.76 ,"$5,636,000.00 "
29021,MO,"Buchanan County, Missouri",2021,$3.47 ,$20.23 ,"$7,007,000.00 "
29021,MO,"Buchanan County, Missouri",2022,$3.87 ,$23.98 ,"$10,191,000.00 "
29023,MO,"Butler County, Missouri",2019,$2.66 ,$15.00 ,"$3,858,000.00 "
29023,MO,"Butler County, Missouri",2020,$2.77 ,$14.72 ,"$3,446,000.00 "
29023,MO,"Butler County, Missouri",2021,$3.11 ,$18.12 ,"$3,997,000.00 "
29023,MO,"Butler County, Missouri",2022,$3.55 ,$21.98 ,"$5,506,000.00 "
29025,MO,"Caldwell County, Missouri",2019,$3.12 ,$17.56 ,"$692,000.00 "
29025,MO,"Caldwell County, Missouri",2020,$3.48 ,$18.49 ,"$673,000.00 "
29025,MO,"Caldwell County, Missouri",2021,$3.73 ,$21.74 ,"$811,000.00 "
29025,MO,"Caldwell County, Missouri",2022,$4.39 ,$27.22 ,"$1,164,000.00 "
29027,MO,"Callaway County, Missouri",2019,$2.98 ,$16.80 ,"$2,717,000.00 "
29027,MO,"Callaway County, Missouri",2020,$3.03 ,$16.09 ,"$2,260,000.00 "
29027,MO,"Callaway County, Missouri",2021,$3.22 ,$18.74 ,"$2,546,000.00 "
29027,MO,"Callaway County, Missouri",2022,$3.70 ,$22.96 ,"$3,984,000.00 "
29029,MO,"Camden County, Missouri",2019,$3.24 ,$18.27 ,"$3,690,000.00 "
29029,MO,"Camden County, Missouri",2020,$3.32 ,$17.60 ,"$3,336,000.00 "
29029,MO,"Camden County, Missouri",2021,$3.61 ,$21.02 ,"$3,559,000.00 "
29029,MO,"Camden County, Missouri",2022,$4.01 ,$24.86 ,"$5,097,000.00 "
29031,MO,"Cape Girardeau County, Missouri",2019,$2.93 ,$16.49 ,"$5,161,000.00 "
29031,MO,"Cape Girardeau County, Missouri",2020,$3.02 ,$16.03 ,"$4,653,000.00 "
29031,MO,"Cape Girardeau County, Missouri",2021,$3.45 ,$20.08 ,"$5,608,000.00 "
29031,MO,"Cape Girardeau County, Missouri",2022,$3.86 ,$23.90 ,"$8,556,000.00 "
29033,MO,"Carroll County, Missouri",2019,$2.91 ,$16.42 ,"$603,000.00 "
29033,MO,"Carroll County, Missouri",2020,$2.79 ,$14.83 ,"$486,000.00 "
29033,MO,"Carroll County, Missouri",2021,$3.28 ,$19.12 ,"$545,000.00 "
